Country,Strategy_id,Strategy,Sector,Direct_Jobs,Indirect_Jobs,Total_Jobs,ssp_sector,ssp_transformation_name
LBY,1016,LSMM: Improve manure management for cattle and pigs,Retail Trade,0.0,185.28,185.28,LSMM, Improve manure management for cattle and pigs
LBY,1016,LSMM: Improve manure management for cattle and pigs,Textiles and Wearing Apparel,0.0,7.4,7.4,LSMM, Improve manure management for cattle and pigs
LBY,1016,LSMM: Improve manure management for cattle and pigs,Transport,0.0,145.4,145.4,LSMM, Improve manure management for cattle and pigs
LBY,1016,LSMM: Improve manure management for cattle and pigs,Transport Equipment,0.0,21.54,21.54,LSMM, Improve manure management for cattle and pigs
LBY,1016,LSMM: Improve manure management for cattle and pigs,Wholesale Trade,0.0,577.62,577.62,LSMM, Improve manure management for cattle and pigs
LBY,1016,LSMM: Improve manure management for cattle and pigs,Wood and Paper,0.0,55.74,55.74,LSMM, Improve manure management for cattle and pigs
LBY,1017,LSMM: Improve manure management for other animals,Agriculture,354.24,16.37,370.61,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Construction,568.57,49.65,618.22,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,"Education, Health and Other Services",0.0,130.54,130.54,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Electrical and Machinery,1062.85,51.26,1114.11,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,"Electricity, Gas and Water",863.62,198.14,1061.77,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Financial Intermediation and Business Activities,0.0,790.73,790.73,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Fishing,0.0,3.9,3.9,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Food & Beverages,0.0,24.84,24.84,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Hotels and Restaurants,0.0,46.05,46.05,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Maintenance and Repair,0.0,14.54,14.54,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Metal Products,0.0,111.37,111.37,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Mining and Quarrying,0.0,8.02,8.02,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Other Manufacturing,0.0,17.59,17.59,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Others,0.0,2.56,2.56,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,71.31,71.31,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Post and Telecommunications,0.0,131.57,131.57,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Private Households,0.0,0.03,0.03,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Public Administration,0.0,4.69,4.69,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Re-export & Re-import,0.0,0.0,0.0,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Recycling,0.0,0.37,0.37,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Retail Trade,0.0,185.28,185.28,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Textiles and Wearing Apparel,0.0,7.4,7.4,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Transport,0.0,145.4,145.4,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Transport Equipment,0.0,21.54,21.54,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Wholesale Trade,0.0,577.62,577.62,LSMM, Improve manure management for other animals
LBY,1017,LSMM: Improve manure management for other animals,Wood and Paper,0.0,55.74,55.74,LSMM, Improve manure management for other animals
LBY,1018,LSMM: Improve manure management for poultry,Agriculture,354.24,16.37,370.61,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Construction,568.57,49.65,618.22,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,"Education, Health and Other Services",0.0,130.54,130.54,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Electrical and Machinery,1062.85,51.26,1114.11,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,"Electricity, Gas and Water",863.62,198.14,1061.77,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Financial Intermediation and Business Activities,0.0,790.73,790.73,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Fishing,0.0,3.9,3.9,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Food & Beverages,0.0,24.84,24.84,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Hotels and Restaurants,0.0,46.05,46.05,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Maintenance and Repair,0.0,14.54,14.54,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Metal Products,0.0,111.37,111.37,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Mining and Quarrying,0.0,8.02,8.02,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Other Manufacturing,0.0,17.59,17.59,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Others,0.0,2.56,2.56,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,71.31,71.31,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Post and Telecommunications,0.0,131.57,131.57,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Private Households,0.0,0.03,0.03,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Public Administration,0.0,4.69,4.69,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Re-export & Re-import,0.0,0.0,0.0,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Recycling,0.0,0.37,0.37,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Retail Trade,0.0,185.28,185.28,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Textiles and Wearing Apparel,0.0,7.4,7.4,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Transport,0.0,145.4,145.4,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Transport Equipment,0.0,21.54,21.54,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Wholesale Trade,0.0,577.62,577.62,LSMM, Improve manure management for poultry
LBY,1018,LSMM: Improve manure management for poultry,Wood and Paper,0.0,55.74,55.74,LSMM, Improve manure management for poultry
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Agriculture,354.24,16.37,370.61,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Construction,568.57,49.65,618.22,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,"Education, Health and Other Services",0.0,130.54,130.54,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Electrical and Machinery,1062.85,51.26,1114.11,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,"Electricity, Gas and Water",863.62,198.14,1061.77,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Financial Intermediation and Business Activities,0.0,790.73,790.73,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Fishing,0.0,3.9,3.9,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Food & Beverages,0.0,24.84,24.84,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Hotels and Restaurants,0.0,46.05,46.05,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Maintenance and Repair,0.0,14.54,14.54,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Metal Products,0.0,111.37,111.37,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Mining and Quarrying,0.0,8.02,8.02,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Other Manufacturing,0.0,17.59,17.59,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Others,0.0,2.56,2.56,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,"Petroleum, Chemical and Non-Metallic Mineral Products",0.0,71.31,71.31,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Post and Telecommunications,0.0,131.57,131.57,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Private Households,0.0,0.03,0.03,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Public Administration,0.0,4.69,4.69,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Re-export & Re-import,0.0,0.0,0.0,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Recycling,0.0,0.37,0.37,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Retail Trade,0.0,185.28,185.28,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Textiles and Wearing Apparel,0.0,7.4,7.4,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Transport,0.0,145.4,145.4,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Transport Equipment,0.0,21.54,21.54,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Wholesale Trade,0.0,577.62,577.62,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1019,LSMM: Increase biogas capture at anaerobic decomposition facilities,Wood and Paper,0.0,55.74,55.74,LSMM, Increase biogas capture at anaerobic decomposition facilities
LBY,1020,LSMM: Manure management bundle,Agriculture,1040.57,13.01,1053.58,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Construction,113.71,73.66,187.37,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,"Education, Health and Other Services",0.0,152.92,152.92,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Electrical and Machinery,708.56,50.65,759.21,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,"Electricity, Gas and Water",181.82,301.78,483.6,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Financial Intermediation and Business Activities,0.0,896.15,896.15,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Fishing,0.0,7.97,7.97,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Food & Beverages,0.0,56.82,56.82,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Hotels and Restaurants,0.0,49.55,49.55,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Maintenance and Repair,0.0,15.48,15.48,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Metal Products,0.0,79.28,79.28,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Mining and Quarrying,0.0,14.28,14.28,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Other Manufacturing,0.0,13.7,13.7,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Others,0.0,2.72,2.72,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,"Petroleum, Chemical and Non-Metallic Mineral Products",148.51,59.99,208.5,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Post and Telecommunications,0.0,126.99,126.99,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Private Households,0.0,0.04,0.04,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Public Administration,0.0,6.03,6.03,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Re-export & Re-import,0.0,0.0,0.0,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Recycling,0.0,0.42,0.42,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Retail Trade,0.0,136.53,136.53,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Textiles and Wearing Apparel,0.0,8.31,8.31,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Transport,0.0,174.0,174.0,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Transport Equipment,0.0,17.54,17.54,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Wholesale Trade,0.0,622.97,622.97,LSMM, Manure management bundle
LBY,1020,LSMM: Manure management bundle,Wood and Paper,0.0,59.47,59.47,LSMM, Manure management bundle
LBY,1024,LVST: Increase livestock productivity,Agriculture,2213.98,0.0,2213.98,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Construction,0.0,71.06,71.06,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,"Education, Health and Other Services",0.0,160.52,160.52,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Electrical and Machinery,0.0,53.82,53.82,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,"Electricity, Gas and Water",0.0,281.89,281.89,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Financial Intermediation and Business Activities,0.0,884.97,884.97,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Fishing,0.0,14.04,14.04,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Food & Beverages,0.0,105.57,105.57,LVST, Increase livestock productivity
LBY,1024,LVST: Increase livestock productivity,Hotels and Restaurants,0.0,41.65,41.65,LVST, Increase livestock productivity
